SKU,Quantity In Stock,Clearance,Wholesale Price,Retail Price,MAP Minimum Advertised Price,Maximum Order Quantity,UPC,MPN,GTIN,Amazon,Walmart,Ebay,Pet Category,Sub Category,Product Title,Size,Variant Name,Description,Brand,Condition,Product Count,Length,Width,Height,Weight,Picture URLs,Image Count,Color,Shopify Handle,Product URL
ZM40275,13,Clearance,11.65,23.99,0,,097612402759,ZM-275,97612402759,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Reptile Supplies,"Reptile Bearded Dragon Food, New Reptile Supplies, Zoo Med",Zoo Med Juvenile Bearded Dragon Food,10 oz,10 oz Zoo Med Juvenile Bearded Dragon Food,"<p>Your Bearded Dragons health will greatly benefit from Zoo Meds Bearded Dragon Foods. Each formula has been created with your Bearded Dragons nutritional requirements in mind. The correct ratios of protein, calcium, and fiber make up these foods; the Juvenile formula was specially formulated for growing dragons and the Adult formula for the long-term health of adult Dragons. Bearded Dragons will enjoy the flavorful Dandelion Greens and other nutritional plants that make up this new food, especially when mixed with Zoo Meds Can O Mini Crickets and Can O Mini Mealies.</p><ul><li>Natural with added vitamins, minerals, and other trace nutrients</li><li>No artificial colors</li><li>No artificial flavors</li><li>No preservatives</li></ul>",Zoo Med,NEW,1,4.63,3.13,3.125,0.85,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm40275__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm40275__2.jpg",2,,zoo-med-juvenile-bearded-dragon-food,https://www.petwholesaleusa.com/products/zoo-med-juvenile-bearded-dragon-food
ZM40301,13,,3.12,7.99,0,,097612403015,ZM-201,97612403015,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Reptile Supplies,"Reptile Gecko Food, New Reptile Supplies, Zoo Med",Zoo Med Crested Gecko Food Watermelon Flavor,2 oz,2 oz Zoo Med Crested Gecko Food Watermelon Flavor,"<p>Zoo Med Crested Gecko Food has been extensively tested and reformulated to provide the benefits of the very latest knowledge in nutritional science. This convenient powdered meal replacement meets the dietary requirements of geckos at all life stages and may be fed wet or dry.</p><ul><li>Premium blended gecko formula with probiotics</li><li>Extensively tested and formulated using the latest nutritional science data and techniques</li><li>Meets nutritional requirements of geckos at all life stages</li><li>Can be fed wet or dry</li></ul><p>In addition to its nutritional benefits, Crested Gecko Food contains four different, naturally occurring probiotic microorganism cultures to support digestive health. This food may also be fed to Day Geckos, Gargoyle Geckos, New Caledonian Giant Geckos, and other New Caledonian species.</p><p>Made in the USA.</p><p>Directions: This food can be fed wet or dry. By adding water, natural flavors and aromas may be intensified and help stimulate feeding. To feed dry, place up to one level scoop (included) into a clean dish for each adult, and up to 1/2 scoop for each juvenile. To feed wet, mix 1 part Crested Gecko food to 1 part water and mix thoroughly. Add food to the terrarium in the early evening and remove after 24 hours. Do not leave uneaten food in the terrarium longer than 48 hours. It is recommended to feed adult geckos three times per week, and juvenile geckos every day. Always have fresh drinking water available. NOT FOR HUMAN CONSUMPTION.</p><p>Guaranteed Analysis:<br>Crude Protein (min) - 22.0%<br>Crude Fat (min) - 6.0%<br>Crude Fiber (max) - 5.0%<br>Moisture (max) - 12.0%<br>Calcium (min) - 2.3%; (max) - 2.8%<br>Total Mircoorganisms (min) - 1,000,000 CFU/g.</p>",Zoo Med,NEW,1,2,3.5,6,0.15,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/3072.jpg,1,,zoo-med-crested-gecko-food-watermelon-flavor,https://www.petwholesaleusa.com/products/zoo-med-crested-gecko-food-watermelon-flavor
ZM70143,13,Clearance,11.97,23.99,0,,097612701432,ET-40BT,97612701432,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Reptile Supplies,"Reptile Carpets and Liners, Zoo Med",Zoo Med Eco Carpet Reptile Terrarium Carpet Tan,40 gallon Breeder - 1 count,40 gallon Breeder - 1 count Zoo Med Eco Carpet Reptile Terrarium Carpet Tan,"<p>Zoo Med Eco Carpet is a soft, absorbent and non-abrasive terrarium liner for tortoises, terrestrial turtles, snakes, lizards, and insects. This carpet cannot be accidentally ingested by your animals and is a better solution for your tank than non-absorbent Astro-turf carpets. Eco Carpet is washable, easy to clean and made from 100% post-consumer recycled materials.</p><ul><li>Absorbent, non-abrasive carpet for many species or snakes, lizards, tortoises and insects</li><li>Cannot be accidentally ingested</li><li>Washable and easy to clean</li><li>Made in the USA</li></ul><p>Eco Carpet is great for use as a protective layer when using ReptiTherm U.T.H. and loose substrates. Recommended by turtle breeders as carpet aids in muscle development by exercising your turtles legs. Made from 100% post-consumer recycled plastic bottles.</p><p>Eco Carpet Dimensions:<br>10 Gallon: 10"" x 20""<br>15/20 Gallon: 12"" x 24""<br>29 Gallon: 12"" x 30""<br>40 Gallon: 15"" x 36""<br>50 Gallon: 15"" x 48""<br>Reptibreeze: 16"" x 16""<br>40 Gallon Breeder: 18"" x 36"".</p>",Zoo Med,NEW,1,18,2.75,2.75,0.4,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm70143__1.jpg,1,,zoo-med-eco-carpet-reptile-terrarium-carpet-tan,https://www.petwholesaleusa.com/products/zoo-med-eco-carpet-reptile-terrarium-carpet-tan
ZM70156,13,,4.92,11.99,0,,097612701562,ET-50T,97612701562,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Reptile Supplies,"Reptile Carpets and Liners, Zoo Med",Zoo Med Eco Carpet Reptile Terrarium Carpet Tan,50 gallon - 1 count,50 gallon - 1 count Zoo Med Eco Carpet Reptile Terrarium Carpet Tan,"<p>Zoo Med Eco Carpet is a soft, absorbent and non-abrasive terrarium liner for tortoises, terrestrial turtles, snakes, lizards, and insects. This carpet cannot be accidentally ingested by your animals and is a better solution for your tank than non-absorbent Astro-turf carpets. Eco Carpet is washable, easy to clean and made from 100% post-consumer recycled materials.</p><ul><li>Absorbent, non-abrasive carpet for many species or snakes, lizards, tortoises and insects</li><li>Cannot be accidentally ingested</li><li>Washable and easy to clean</li><li>Made in the USA</li></ul><p>Eco Carpet is great for use as a protective layer when using ReptiTherm U.T.H. and loose substrates. Recommended by turtle breeders as carpet aids in muscle development by exercising your turtles legs. Made from 100% post-consumer recycled plastic bottles.</p><p>Eco Carpet Dimensions:<br>10 Gallon: 10"" x 20""<br>15/20 Gallon: 12"" x 24""<br>29 Gallon: 12"" x 30""<br>40 Gallon: 15"" x 36""<br>50 Gallon: 15"" x 48""<br>Reptibreeze: 16"" x 16""<br>40 Gallon Breeder: 18"" x 36"".</p>",Zoo Med,NEW,1,3,3,15.25,0.6,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm70156__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm70156__2.jpg",2,,zoo-med-eco-carpet-reptile-terrarium-carpet-tan,https://www.petwholesaleusa.com/products/zoo-med-eco-carpet-reptile-terrarium-carpet-tan
ZM75104,13,,9.3,18.99,0,,097612751048,SB-4,97612751048,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Reptile Supplies,"Reptile Bark, Soil and Moss, Zoo Med","Zoo Med Aspen Snake Bedding Odorless and Safe for Snakes, Lizards, Turtles, Birds, Small Pets and Insects",4 quart,"4 quart Zoo Med Aspen Snake Bedding Odorless and Safe for Snakes, Lizards, Turtles, Birds, Small Pets and Insects","<p>Zoo Med Aspen Snake Bedding is 99.9% dust free, non toxic, hypoallergenic, has higher absorption properties than other bedding, and contains no harmful oils. It provides a safe, naturalistic substrate that allows snakes, lizards and small animals to form burrows and nests as they would in the wild.</p><ul><li>99.9% dust free, non toxic and hypoallergenic</li><li>Contains no harmful oils</li><li>Safe, naturalistic substrate that allows snakes, lizards and small animals to form burrows and nests</li><li>#1 preferred snake bedding by professional herpetoculturists worldwide</li></ul><p>Reptiles and other small animals have a natural instinct to burrow and create nests and dens in the ground. This serves multiple purposes, including reducing stress and encouraging the natural behaviors that lead to a healthy lifestyle. Providing your pet with a natural bedding solution is crucial to turning its cage or terrarium into a suitable habitat.</p><p>Aspen Snake Bedding the #1 preferred snake bedding by professional herpetoculturists worldwide, but is also great for birds, lizards, tortoises, turtles, tarantulas, and insects.</p>",Zoo Med,NEW,1,12,8,3,1.2,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm75104__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm75104__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm75104__3.jpg",3,,zoo-med-aspen-snake-bedding-odorless-and-safe-for-snakes-lizards-turtles-birds-small-pets-and-insects,https://www.petwholesaleusa.com/products/zoo-med-aspen-snake-bedding-odorless-and-safe-for-snakes-lizards-turtles-birds-small-pets-and-insects
ZM80022,13,,11.35,22.99,0,,097612800227,MD-22,97612800227,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Reptile Supplies,"Reptile Supplements, Zoo Med",Zoo Med Reptile Electrolyte Soak,16 oz,16 oz Zoo Med Reptile Electrolyte Soak,"<p>Zoo Med reptile electrolyte soak not just hydrates your reptiles but also supplies them vitamins, beta-carotene and prebiotic along with electrolytes. It also benefits in color pigmentation and helps the body with proper metabolism. So, if you want to give your reptiles boost of nutrients, buy this electrolyte soak.</p><ul><li>A good source of electrolytes and other essential nutrients</li><li>Improves digestion function and gastrointestinal health</li><li>Helps in color pigmentation</li></ul><p>Zoo Med is one of the most reputable companies in the reptile business. They make a wide range of reptile accessories and treats.</p>",Zoo Med,NEW,1,4,4,5,1.2,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm80022__1.jpg,1,,zoo-med-reptile-electrolyte-soak,https://www.petwholesaleusa.com/products/zoo-med-reptile-electrolyte-soak
ZM85010,13,Clearance,0.75,1.99,0,,097612520101,PP-10,97612520101,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Reptile Supplies,"Reptile Scoops and Nets, Zoo Med",Zoo Med Paludarium Terrarium Tools,1 count,1 count Zoo Med Paludarium Terrarium Tools,"<p>Like a small piece of nature or a living work of art, Paludariums provide the perfect escape from the stress of everyday life. You can effortlessly maintain your Paludarium with these Paludarium tools. The long, elegant handles allow you to reach into the back corners of your habitat, to clean and arrange substrate and decor with precision.</p><ul><li>Shovel - Excellent for planting and scooping in hard-to-reach areas on your habitat</li><li>Rake - Use to remove debris and tidy up habitat components</li><li>Brush - The soft bristles of this brush are perfect for the final touches of your tank. Brush dirt into place to refresh and finalize your look</li><li>Long, elegant handles allow you to reach into the back corners of your habitat</li><li>This kit makes it easy to clean and arrange substrate and decor with precision</li></ul>",Zoo Med,NEW,1,0.1,3.5,13.5,0.1,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm85010__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zm85010__2.jpg",2,,zoo-med-paludarium-terrarium-tools,https://www.petwholesaleusa.com/products/zoo-med-paludarium-terrarium-tools
ZO00826,13,,7.58,18.99,0,,628142000000,826,6.28E+11,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Bird Supplies,"Bird Interactive Toys, Zoo-Max",Zoo-Max Kooky Hanging Bird Toy,Small - 1 count,Small - 1 count Zoo-Max Kooky Hanging Bird Toy,"<p>Your bird will love playing with Zoo-Maxs Kooky Hanging Bird Toy. Made with pine wood, non-toxic cardboard, and coconut rope your bird will stay busy while they shred it to pieces!.</p><ul><li>Suitable for small and medium birds</li><li>18"" x 2.5?</li><li>Exercises natural shredding instincts</li><li>Colorful wood keeps your birds attention</li><li>Multiple textures</li></ul>",Zoo-Max,NEW,1,7.35,0.49,18,0.492,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zo00826__1.jpg,1,,zoo-max-kooky-hanging-bird-toy,https://www.petwholesaleusa.com/products/zoo-max-kooky-hanging-bird-toy
ZP83020,13,,18.16,36.99,16.64,,762178000000,38302,7.62E+11,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Bird Supplies,"Bird Conure Food, Bird Parrot Food, Bird Clearance, Bird Top Sellers, ZuPreem",ZuPreem FruitBlend Flavor with Natural Flavors Bird Food for Parrots and Conures,2 lb,2 lb ZuPreem FruitBlend Flavor with Natural Flavors Bird Food for Parrots and Conures,"<p>ZuPreem FruitBlend Flavor with natural flavors provides healthy and delicious nutrition for everyday feeding for Conures, Caiques, African Greys, Senegals, Amazons, Eclectus, Small Cockatoos and other medium to large parrots that prefer this pellet size.</p><ul><li>Fruity shapes and colors birds love</li><li>Premium daily bird food</li><li>Made in the USA</li><li>Healthy and balanced nutrition</li><li>Recommended by avian veterinarians</li></ul><p>FEEDING INSTRUCTIONS:<br>Feed based on recommended daily amounts indicated below. Adjust amounts to ensure your birds optimum body condition. Feed daily to provide the foundation of your birds diet. Keep fresh food and water available at all times. Discard uneaten food before each feeding. As with all foods, wash hands after use and food and water bowls before each feeding. Conures, Caiques: 1/4 1/2 Cup Daily African Greys, Senegals, Amazons, Eclectus, Small Cockatoos: 1/2 Cup Daily.</p><p>INGREDIENTS:<br>Ground corn, Soybean meal, Ground wheat, Wheat germ meal, Sugar, Vegetable oil (preserved with mixed tocopherols), Oranges, Apples, Calcium carbonate, Dicalcium phosphate, Grapes, Bananas, Iodized salt, Natural flavors, DL-Methionine, Choline chloride, L-Lysine monohydrochloride, Vitamins (Vitamin E supplement, Niacin supplement, Biotin, d-Calcium pantothenate, Riboflavin supplement, Pyridoxine hydrochloride, Thiamine mononitrate, Vitamin A acetate, Vitamin D3 supplement, Menadione sodium bisulfite complex (source of Vitamin K activity), Vitamin B12 supplement, Folic acid), Citric acid (preservative), Mixed tocopherols (preservative), Yellow 5, L-ascorbyl-2-polyphosphate, Red 40, Yellow 6, Minerals (Manganous oxide, Zinc oxide, Copper sulfate, Sodium selenite, Calcium iodate), Color added, Blue 1, Red 3.</p>",ZuPreem,NEW,1,2.5,7.5,8,2,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zp83020__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zp83020__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zp83020__3.jpg,ITEMIMAGEURL4=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zp83020__4.jpg,ITEMIMAGEURL5=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zp83020__5.jpg,ITEMIMAGEURL6=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/zp83020__6.jpg",6,,zupreem-fruitblend-flavor-with-natural-flavors-bird-food-for-parrots-and-conures,https://www.petwholesaleusa.com/products/zupreem-fruitblend-flavor-with-natural-flavors-bird-food-for-parrots-and-conures
AE00611,12,Clearance,0.05,0.99,0,,644472000000,ZVP-4219,6.44E+11,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Bird Supplies,"Bird Parrot Treats, New Bird Supplies",AE Cage Company Vita Line Orchard and Forest Fruits for Parrots and Exotic Birds,1 count,1 count AE Cage Company Vita Line Orchard and Forest Fruits for Parrots and Exotic Birds,"<p>Introduce your parrots and exotic birds to a wholesome treat with the A &amp; E Cages Vitapol Vita Line Forest &amp; Orchard Fruits. Specially formulated with a blend of Polish fruits, this supplementary mixture is packed with pectin and essential vitamins to support your feathered friends wellbeing.</p><ul>
<li> Each 40g serving contains the goodness of rose hips, a potent source of vitamin C known for its immune-boosting properties.</li>
<li>Contains Juniper fruit with its essential oil, organic acids and vitamin C, offers benefits for liver and kidney function</li>
<li>Provides rich source of fiber</li>
</ul>",AE Cage Company,NEW,1,7,7,7,0.33,ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/has%20993%202024-06-20.jpg,1,,ae-cage-company-vita-line-orchard-and-forest-fruits-for-parrots-and-exotic-birds,https://www.petwholesaleusa.com/products/ae-cage-company-vita-line-orchard-and-forest-fruits-for-parrots-and-exotic-birds
AE00955,12,Clearance,0.05,0.99,0,,644472000000,NB010,6.44E+11,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Small Pet Supplies,"Small Pet Chew Toys, AE Cage Company",AE Cage Company Nibbles Strawberry and Watermelon Loofah Chew Toys,2 count,2 count AE Cage Company Nibbles Strawberry and Watermelon Loofah Chew Toys,"<p>Chewing is extremely important for small animals. Not only is it a natural instinct, but it is also highly beneficial to their overall dental health. Satisfy your furry friends chewing needs with these fun Loofah toys!.</p><ul><li>Bright colors and fun fruit shapes</li><li>Special texture helps reducing plaque and floss teeth</li><li>For hamsters, rabbits, guinea pigs and more</li><li>Promotes dental health</li><li>Helps grind down teeth</li></ul>",AE Cage Company,NEW,1,5,5,7.5,0.5,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/ae00955__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/ae00955__2.jpg",2,,ae-cage-company-nibbles-strawberry-and-watermelon-loofah-chew-toys,https://www.petwholesaleusa.com/products/ae-cage-company-nibbles-strawberry-and-watermelon-loofah-chew-toys
AE00957,12,,0.05,0.99,0,,644472000000,NB012,6.44E+11,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Small Pet Supplies,"Small Pet Chew Toys, AE Cage Company",AE Cage Company Nibbles Carrot Loofah Chew Toys with Jute,2 count,2 count AE Cage Company Nibbles Carrot Loofah Chew Toys with Jute,"<p>Chewing is extremely important for small animals. Not only is it a natural instinct, but it is also highly beneficial to their overall dental health. Satisfy your furry friends chewing needs with these fun Carrot Loofah and Jute toys!.</p><ul><li>Bright colors and fun carrot shape</li><li>Rope like texture helps reduce plaque and floss teeth</li><li>For hamsters, mice, guinea pigs, and more</li><li>Promotes dental health</li><li>Helps grind down teeth</li></ul>",AE Cage Company,NEW,1,5,5,7.5,0.5,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/ae00957__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/ae00957__2.jpg",2,,ae-cage-company-nibbles-carrot-loofah-chew-toys-with-jute,https://www.petwholesaleusa.com/products/ae-cage-company-nibbles-carrot-loofah-chew-toys-with-jute
AN90733,12,,11.09,22.99,12.99,,886285000000,90733A,8.86E+11,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Cat Supplies,"Cat Shampoo and Cologne, Pet Head",Pet Head Dry Clean Spray for Cats Lemonberry with Lemon Oil,10.1 oz,10.1 oz Pet Head Dry Clean Spray for Cats Lemonberry with Lemon Oil,"<p>Pet Head Dry Clean Spray for Cats is a nourishing spray that keeps your kitty clean between baths. Simply spray onto fur, let it dry, and brush out for a quick way to freshen up. Pet Head is made with human quality ingredients and unique, amazing scents - one of the key features that differentiates Pet Head from other brands.</p><ul><li>Easy to use; simply spray, let dry, and brush - no rinse needed</li><li>Vegan, cruelty-free, pH balanced</li><li>Contains no parabens surfactants or dyes</li><li>Lemon Berry Fragrance - fresh and fruity strawberry lemonade</li><li>Made in USA</li></ul>",Pet Head,NEW,1,9,2,2,0.303,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/an90733__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/an90733__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/an90733__3.jpg,ITEMIMAGEURL4=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/an90733__4.jpg,ITEMIMAGEURL5=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/an90733__5.jpg",5,,pet-head-dry-clean-spray-for-cats-lemonberry-with-lemon-oil,https://www.petwholesaleusa.com/products/pet-head-dry-clean-spray-for-cats-lemonberry-with-lemon-oil
AN90742,12,Clearance,8.9,21.99,12.99,,886285000000,90742A,8.86E+11,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Cat Supplies,"Cat Shampoo and Cologne, Pet Head",Pet Head No-Rinse Foam for Cats Lemonberry with Lemon Oil,6.7 oz,6.7 oz Pet Head No-Rinse Foam for Cats Lemonberry with Lemon Oil,"<p>Pet Head No-Rinse Foam for Cats provides a fuss-free cleaning to keep your kittys coat clean, fresh, and amazingly soft. Simply apply all over fur, towel dry, and brush out - no rinse needed. Pet Head is made with human quality ingredients and unique, amazing scents - one of the key features that differentiates Pet Head from other brands.</p><ul><li>Easy to use; simply apply all over fur, towel dry, and brush - no rinse needed</li><li>Vegan, cruelty-free, pH balanced</li><li>Contains no parabens surfactants or dyes</li><li>Lemon Berry Fragrance - fresh and fruity strawberry lemonade</li><li>Made in USA</li></ul>",Pet Head,NEW,1,7.75,1.75,1.75,0.204,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/an90742__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/an90742__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/an90742__3.jpg,ITEMIMAGEURL4=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/an90742__4.jpg,ITEMIMAGEURL5=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/an90742__5.jpg",5,,pet-head-no-rinse-foam-for-cats-lemonberry-with-lemon-oil,https://www.petwholesaleusa.com/products/pet-head-no-rinse-foam-for-cats-lemonberry-with-lemon-oil
AP387D,12,Clearance,17.58,35.99,18.98,,317163000000,387D,3.17E+11,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Aquarium Supplies,"Aquarium Algaecides, Aquarium Top Sellers, API",API Marine AlgaeFix Controls Algae Growth and Works Fast,16 oz,16 oz API Marine AlgaeFix Controls Algae Growth and Works Fast,"<p>Algaefix Marine controls a wide variety of algae types in marine (saltwater) aquariums, and is EPA-registered as reef-safe. It will not harm marine fish, corals or other invertebrates while eliminating algae growth and keeping your tank clean and clear.</p><ul><li>Safe, effective algaecide for saltwater fish tanks</li><li>Controls many types of algae in marine and reef aquariums</li><li>Will not harm marine fish, corals or other invertebrates</li></ul><p>When used as directed, Algaefix Marine effectively controls green algae, ""red slime"" and ""brown algae"". Use in saltwater aquariums containing live corals, invertebrates, and fish. It will not harm coralline algae, discolor water, or cause foaming.</p><p>Treats: 1 ml treats 10 U.S. gallons of water or 5 ml for each 50 gallons of water.</p><p>Directions: Add 1 ml (1/5 tsp) for each 10 U.S. gallons or 5 ml (1 tsp.) for each 50 U.S. gallons of aquarium water. Repeat dose every three days until algae is controlled. Siphon or scrape any dead algae from the aquarium. Once algae growth is under control, add one dose per week. Weekly doses of Algaefix Marine will control algae growth and reduce aquarium maintenance. It is a violation of federal law to use this product in a manner inconsistent with its labeling. For indoor aquarium use only.</p><p>Active Ingredient:<br>Poly [oxyethylene (dimethyliminio) ethylene (dimethyliminio) ethylene dichloride]: 4.5%<br>Other Ingredients: 95.5%.</p>",API,NEW,1,2.5,2.5,8.75,1.2,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/ap387d__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/ap387d__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/ap387d__3.jpg,ITEMIMAGEURL4=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/ap387d__4.jpg,ITEMIMAGEURL5=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/ap387d__5.jpg,ITEMIMAGEURL6=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/ap387d__6.jpg",6,,api-marine-algaefix-controls-algae-growth-and-works-fast,https://www.petwholesaleusa.com/products/api-marine-algaefix-controls-algae-growth-and-works-fast
AU00196,12,Clearance,23.86,47.99,34.95,,015905001960,100543585,15905001960,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Aquarium Supplies,"Aquariums, Aqueon",Aqueon LED MiniBow 1 SmartClean Aquarium Kit Black,1 gallon,1 gallon Aqueon LED MiniBow 1 SmartClean Aquarium Kit Black,"<p>Aqueon LED MiniBows Kits with SmartClean Technology are great for first time and experienced fish keeper. These desktop aquariums are great for bedrooms, living rooms, home offices and more. Each kit includes a clear acrylic vessel, low-profile LED hood, elevated base, water care and food samples to get you started. Also included is a uniquely designed power filter with SmartClean Technology that makes essential water changes quick, fast and easy to do in less than 2 minutes! In just a couple minutes each week helps maintain a cleaner and healthy aquatic environment with Aqueon LED MiniBow Kits with SmartClean Technology.</p><ul><li>Equipped with SmartClean Technology to perform water changes in less than 2 minutes</li><li>Improve water quality for a happy, healthy fish.</li><li>Includes aquarium vessel, black hood and elevated base, power filter, fish food, water conditioner, filter cartridge, and setup guide.</li><li>Great home for small fish</li><li>For first time and experience fish keepers of all ages.</li></ul>",Aqueon,NEW,1,8.5,6.25,9.25,2.14,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/au00196__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/au00196__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/au00196__3.jpg,ITEMIMAGEURL4=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/au00196__4.jpg,ITEMIMAGEURL5=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/au00196__5.jpg",5,,aqueon-led-minibow-1-smartclean-aquarium-kit-black,https://www.petwholesaleusa.com/products/aqueon-led-minibow-1-smartclean-aquarium-kit-black
AU06182,12,,3.2,7.99,0,,015905061827,100106182,15905061827,Allowed by Manufacturer,Allowed by Manufacturer,Allowed by Manufacturer,Aquarium Supplies,"Aquarium Cichlid Food, Aqueon",Aqueon Cichlid Food Medium Pellets Slow Sinking Pellets,4.5 oz,4.5 oz Aqueon Cichlid Food Medium Pellets Slow Sinking Pellets,"<p>Aqueon Cichlid Pellets are made with premium ingredients, like shrimp meal, to attract the most finicky cichlids. Available in a variety of pellet sizes for small to large cichlids as well as oscars and discus. The color enhancing formula is a blend of marigold, chili powder and astaxanthin to help promote brilliant colors in fish.</p><ul><li>Created in a variety of pellet sizes to work best with your cichlid</li><li>Nutritious food ingredients that fish are naturally attracted to</li><li>Formulated so that fish utilize more of what they eat and create less waste</li><li>Will not cloud water when fed as directed</li></ul><p>Instructions: Feed in amounts that fish will consume in under 2 minutes.",Aqueon,NEW,1,5,4.5,1,0.3,"ITEMIMAGEURL1=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/au06182__1.jpg,ITEMIMAGEURL2=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/au06182__2.jpg,ITEMIMAGEURL3=https://d3d71ba2asa5oz.cloudfront.net/12048233/images/au06182__3.jpg",3,,aqueon-cichlid-food-medium-pellets-slow-sinking-pellets,https://www.petwholesaleusa.com/products/aqueon-cichlid-food-medium-pellets-slow-sinking-pellets
